Unnamed: 0	date	air_hum	air_hum_min	air_hum_max	air_temp	air_temp_min	air_temp_max	pluvm	down_mildew	powdery_mildew	botrytis	erysiphe
0	1/1/2021	96.24630958909422	93.5034799351034	97.66647312192464	4.728623692495617	2.934350001533387	5.629966973268714	0.025	0	0	0	0
1	1/2/2021	98.07186548036614	96.01487033046538	98.87118363963877	4.279030748147822	2.8283500964878248	6.257053410130645	0.042553191	0	0	0	0
2	1/3/2021	92.15005390551046	70.72553512047975	98.50854402964819	5.128767025801329	1.1876797216348227	12.280307203149825	0.008333333	0	0	0	0
3	1/4/2021	96.37663880018562	95.77203638401065	97.8052334389103	3.229250732164822	-0.1946797254580338	4.857393890979898	0.008333333	0	0	0	0
4	1/5/2021	96.98508585128835	92.2186316409729	99.15625622664452	3.428162190162507	1.2558831321082635	7.168843946819619	0.069387755	0	0	0	0
5	1/6/2021	85.40256448584944	67.25012627362511	99.40810129096366	4.060628889779728	0.37642867366023547	7.913250538355741	0.004166667	0	0	0	0
6	1/7/2021	91.12213484561812	80.05084474212647	96.42270802860608	3.095886731389461	0.27240387797196564	5.518206921118402	0.004166667	0	0	0	0
7	1/8/2021	86.38516524088554	72.76044434964544	94.74691460445139	3.6956597018427164	0.6450432665299464	7.002032293627257	0.0	0	0	0	0
8	1/9/2021	77.35690195063384	65.0390879930861	92.18768231865495	2.5382979743291028	-0.14304801747993223	4.009167813386023	0.0	0	0	0	0
9	1/10/2021	85.71560026463258	73.20297271877028	94.19776830598555	1.8504691105085833	0.4549403109658086	3.156044135374352	0.07755102	0	0	0	0
10	1/11/2021	73.25324800107092	67.01341786847108	78.86235618090045	2.2309505436322996	1.0533439453700395	3.358808735043723	0.0	0	0	0	0
11	1/12/2021	71.64684703059466	38.57638585721241	91.15225663013254	2.6597173748211103	-1.3007806671117872	9.05947338485771	0.0	0	0	0	0
12	1/13/2021	81.92316053517345	60.395691189989094	91.08333051704393	2.2892318480171308	-1.8384725332526537	8.046106367065846	0.0	0	0	0	0
13	1/14/2021	83.23675101747587	59.12593233468441	94.96800577645008	1.2897857263378352	-3.5578128788898478	9.211813015794984	0.0	0	0	0	0
14	1/15/2021	90.1024493966529	80.2785434077524	94.62851315275275	2.0886359894612094	-0.4844785432507751	5.7973945526039765	0.0	0	0	0	0
15	1/16/2021	78.95708112857609	53.42159490410812	95.25249273176337	1.1215029958522513	-2.0016940472866773	7.049938466155815	0.0	0	0	0	0
16	1/17/2021	86.87844047252432	77.11607570698519	91.91010077277134	1.027262577165545	-1.4480718311060596	3.1244996093598973	0.0	0	0	0	0
17	1/18/2021	88.56018619331536	75.30534871010711	94.6833123260862	0.32558773575278704	-3.766961069189747	6.066173989527452	0.004166667	0	0	0	0
18	1/19/2021	88.90993855753682	71.83922404367334	95.72578095989518	-0.0839775831134294	-5.489965720253128	8.007484573461651	0.004166667	0	0	0	0
19	1/20/2021	90.98585969790108	74.23519602920395	95.95270900881808	0.4624678417356235	-4.701952935883421	7.225655189114236	0.0	0	0	0	0
20	1/21/2021	94.06332230538669	88.14830612277557	97.17591125117566	1.8391874311942549	0.13032755598492124	4.503079553625248	0.0	0	0	0	0
21	1/22/2021	93.51825006616458	64.24243512476843	97.7632637339828	5.144695760917628	1.130928721730338	13.047954492437041	0.045833333	0	0	0	0
22	1/23/2021	78.91527767683552	62.79174475397684	93.48775549179196	8.186625954736908	3.7415923415583445	12.44064112835454	0.069387755	0	0	0	0
23	1/24/2021	84.73803523477908	60.06239300629839	94.49412065766666	4.893093071029536	0.8901095118272361	10.032958911689843	0.187755102	0	0	0	0
24	1/25/2021	78.94994907137782	58.161067626070874	88.35401397689871	2.6380974946072637	-0.9199766011203004	6.247815363588592	0.029166667	0	0	0	0
25	1/26/2021	58.67488214332622	28.89216409564199	88.08744040069462	3.4204787598138875	-2.971042780626602	10.81484785906709	0.0	0	0	0	0
26	1/27/2021	61.04782794569898	39.57486236365098	84.02829641864837	2.0348406865110817	-1.6145100476704803	7.967692079230244	0.0	0	0	0	0
27	1/28/2021	69.77615449777133	47.688754541744295	85.8366192831066	1.8390058218295056	-1.3076957581551771	7.418794034906759	0.0	0	0	0	0
28	1/29/2021	85.02290505034334	65.70816194622383	92.51936812264769	1.942773173912489	-1.681374410523951	7.413385381100126	0.0	0	0	0	0
