Unnamed: 0	date	air_hum	air_hum_min	air_hum_max	air_temp	air_temp_min	air_temp_max	pluvm	down_mildew	powdery_mildew	botrytis	erysiphe
0	2/26/2020	52.80665043230271	30.58940074249705	78.44314856389154	9.475231256434032	5.400096742561721	16.119346403514115	0.123076923	0	0	0	0
1	2/27/2020	45.87902152019295	19.7420696633538	69.23660410678495	8.829887562116689	0.41411529347685916	14.251710370933342	0.0	0	0	0	0
2	2/28/2020	32.26659341999369	14.962908567782723	66.86274440481367	11.069292474110991	4.0248988648229815	15.816502950971982	0.0	0	0	0	0
3	2/29/2020	45.521255561349705	23.272029926928766	64.159268099079	9.506377407607747	1.6778330968031248	15.431608911834523	0.0	0	0	0	0
4	3/1/2020	80.28931453765385	58.5518826377871	98.1991336023193	7.427319331696237	2.551495984428937	12.913725186622267	0.044897959	0	0	0	0
5	3/2/2020	81.86506579472379	60.76575758870099	98.94528151311279	9.05154943144612	1.7234019703055425	14.446123357015953	0.1	0	0	0	0
6	3/3/2020	75.83057063118733	56.38334420633092	90.17157079763747	9.024415241364624	4.667944322089204	11.081833420314874	0.028571429	0	0	0	0
7	3/4/2020	85.41828334909202	77.11533353313224	91.36585303279249	7.6124522424447925	3.4028472181529974	10.112488470832409	0.054166667	0	0	0	0
8	3/5/2020	75.43697554798084	50.465253997190715	88.40538595698357	7.534504136937638	1.7302384579778411	14.013767151680652	0.0125	0	0	0	0
9	3/6/2020	78.82465303649984	45.395957507968376	94.53255902264003	8.848965865069248	4.983209175866166	16.06162103436707	0.041666667	0	0	0	0
10	3/7/2020	87.00638502869872	72.64433761071966	94.35833662674246	8.127578957677061	4.96677500638794	11.2198795157464	0.089795918	0	0	0	0
11	3/8/2020	70.52304135333507	45.43945721058733	91.69168990070868	8.816035967284979	3.6257153388332255	14.69378598959885	0.0	0	0	0	0
12	3/9/2020	68.76666622828489	48.469309372689075	83.78631979606129	8.190805554086099	3.378574373318541	14.40919808900063	0.0	0	0	0	0
13	3/10/2020	67.87881450395062	44.09796378821394	85.79757617891039	9.5630793289831	3.213169273083255	16.98856603015518	0.0	0	0	0	0
14	3/11/2020	58.02824471785049	37.95136819179615	86.73219452715367	11.950627784064775	5.3062236722961424	20.076752159455562	0.0	0	0	0	0
15	3/12/2020	76.70501227501056	52.56556963736529	95.76420617093659	11.015250371213657	2.533488334427713	18.717824093828686	0.0	0	0	0	0
16	3/13/2020	76.26905741560252	53.964747378594055	94.89081715414767	13.291879704266895	7.899577615737212	19.262805951849586	0.0	0	0	0	0
17	3/14/2020	76.58854569618735	59.68076457789823	92.90188107069791	11.298075733870732	6.594656173018952	13.458550301447152	0.0	0	0	0	0
18	3/15/2020	63.86234828511109	28.664861729287086	88.94544625116696	9.193791255851467	2.9819593395681596	15.256644161083843	0.0	0	0	0	0
19	3/16/2020	57.231162999453666	29.375554265763117	79.34754480441782	8.155487718197545	0.6614192030307366	16.415402926861475	0.0	0	0	0	0
20	3/17/2020	61.460220137321734	29.673342981279927	79.93378911304575	10.387492378457775	4.023718680475675	18.778978571416985	0.0	0	0	0	0
21	3/18/2020	60.75331569355128	40.7944986193833	79.52679969271198	11.865594307832444	4.861935181831876	20.327048986417516	0.0	0	0	0	0
22	3/19/2020	61.26585935013982	34.87412292058023	81.38399568466187	13.848199567207587	7.311538967003901	22.072877065971703	0.0	0	0	0	0
23	3/20/2020	67.97478321778149	40.811854731816226	88.64065309289794	13.346869418175922	5.621274136783487	22.027242008137943	0.0	0	0	0	0
24	3/21/2020	65.55838604631136	40.23003154075659	91.81303320068122	13.200645748004568	6.363594897019365	20.004426807286297	0.0	0	0	0	0
25	3/22/2020	71.54038920776027	51.9786103309367	90.43677644324616	10.392977472850522	7.53005978500311	14.206580985354515	0.0	0	0	0	0
26	3/23/2020	41.361843537603875	27.60269505638758	64.17752224867577	5.489623349499084	-0.9017649675195765	8.833335793440542	0.0	0	0	0	0
27	3/24/2020	50.22346773797081	30.365728099830992	70.03903337952136	4.516781750412623	-2.420013346357749	10.535226191648961	0.0	0	0	0	0
28	3/25/2020	54.85588056751614	46.37109241843463	73.51997362715399	5.369109361800107	2.646172221522045	8.239137784484628	0.008333333	0	0	0	0
29	3/26/2020	82.7366021572407	64.9486461825252	91.77998917576983	4.2353607083865095	2.434454452290221	6.141339531824112	0.069387755	0	0	0	0
30	3/27/2020	83.49814108167902	77.08262308795263	90.01970795082912	7.2268270070584	5.479190529735175	9.472387271145006	0.012765957	0	0	0	0
31	3/28/2020	67.28133620429021	40.58805720702808	85.93279605005388	10.985809526394402	6.320026247412687	18.549583553514655	0.0	0	0	0	0
32	3/30/2020	75.13391502469936	59.38442244029385	92.63000154160386	9.932621093020694	3.4100347874860666	17.168363100300823	0.048979592	0	0	0	0
33	3/31/2020	74.14274090447356	40.65316011073581	95.04254428869096	6.432029040970289	1.36737180310081	10.103332288858258	0.059574468	0	0	0	0
34	4/1/2020	58.33676536511126	27.914328097248713	86.14339827992863	4.815932584556436	-1.6034762402696245	11.778885673903657	0.0	0	0	0	0
35	4/2/2020	49.25814882177984	29.272015407827887	68.08959208931815	7.124689182300694	-0.8333432065897656	15.281957427883905	0.0	0	0	0	0
36	4/3/2020	55.46823102365105	32.54021858108008	77.73616944650799	8.573932990056	1.4501673117422065	16.672589952690387	0.0	0	0	0	0
37	4/4/2020	51.76165638988474	26.91645433299612	71.72300465022693	11.018421955741509	3.5590822849873995	19.386868765351075	0.0	0	0	0	0
38	4/5/2020	51.22157239557224	26.1470880868092	80.05705655874057	11.452665925827498	3.456660339412574	19.180571345499853	0.0	0	0	0	0
39	4/6/2020	47.37621411495682	25.20243595916999	69.96489689838224	13.20013169133937	5.234403309613938	22.370869876568282	0.0	0	0	0	0
40	4/7/2020	45.9395859543119	20.472385346167236	66.42445595054706	13.272947665629516	6.480982772182626	21.755828629790493	0.0	0	0	0	0
41	4/8/2020	37.50866616314827	17.346369052776705	57.72919493001564	12.968066659829566	5.364561827210515	23.683881790976237	0.0	0	0	0	0
42	4/9/2020	30.330324857067534	14.56984029394284	44.85818045961868	14.704598585301664	5.129765543876425	24.630190106888065	0.0	0	0	0	0
43	4/10/2020	36.18204229151509	17.585833792427778	50.75296169493508	16.040815655199072	7.875090489961191	25.669178139565876	0.0	0	0	0	0
44	4/11/2020	38.602730790804195	16.07484861895684	61.081949971266695	17.96016940263374	8.919916823942454	28.015308812766044	0.0	0	0	0	0
45	4/12/2020	31.64781591234172	11.087972892604734	65.32818068795214	17.777502674098347	6.342258706582828	27.93746792719699	0.0	0	0	0	0
46	4/13/2020	37.68411755890492	18.170744802316573	61.08961355589516	15.895276306972526	6.776894091922896	24.053485559690497	0.0	0	0	0	0
47	4/14/2020	52.11399575872176	31.22264496302389	77.89725345076553	14.198600126235391	9.204791345633451	23.536696057328573	0.036734694	0	0	0	0
48	4/15/2020	58.10944098239584	31.198860479339025	88.04960828389686	9.8200804565963	2.3773210550303525	17.234138343628544	0.0	0	0	0	0
49	4/16/2020	54.983649660222035	22.30549915668322	79.60602081620478	12.4244232276719	4.201538746881463	22.617104294248506	0.0	0	0	0	0
50	4/17/2020	54.38849051581526	25.03386931439598	83.59998299757342	14.64237885203073	3.6864172127733847	24.70275923005155	0.0	0	0	0	0
51	4/18/2020	64.22492211589486	39.8806999900859	92.83055707276779	16.246117169450038	7.048287515640965	26.174636202895886	0.0	0	0	0	0
52	4/19/2020	66.8210309821508	39.52672050507414	91.25865502680996	17.182874779294238	9.54882303734439	25.737977817721305	0.0	0	0	0	0
53	4/20/2020	92.72909932886917	84.68236654626905	98.43432545130847	13.766704799756239	11.482408658449321	15.794867823466213	0.326530612	0	0	0	0
54	4/21/2020	90.80557852578737	74.83918953238519	98.81610445426826	11.641751244495733	10.646835425377928	13.31162456159419	0.106122449	0	0	0	0
55	4/22/2020	72.06335212977311	39.9015406858227	96.31923352813456	14.050327148488932	9.517340353832159	20.214233984772147	0.004255319	0	0	0	0
56	4/23/2020	60.7923790205114	29.750128785881177	85.41241966500392	14.267290184641714	6.992756934602308	22.20750747137353	0.0	0	0	0	0
57	4/24/2020	50.215312493015006	26.98756400286924	72.88799354467167	16.19730680032844	6.693137419413732	25.44670881003353	0.0	1	1	0	0
58	4/25/2020	43.34921227441771	32.86550135799666	56.47771073718771	19.266905994484354	13.380381285638636	25.541929268491906	0.0	1	1	0	0
